fifa_id,name,squad_id,team,position,price,status,total_points,avg_points,matches_played,percent_selected,round_1_points,round_2_points,round_3_points,round_4_points,next_fixture,betano_matched_name,betano_match_score,anytime_scorer_odd,anytime_scorer_prob,first_scorer_odd,first_scorer_prob,last_scorer_odd,match_home,match_away,is_home,opponent,match_home_win_odd,match_draw_odd,match_away_win_odd,match_btts_prob,match_over_25_odd,match_over_25_prob,match_over_35_odd,team_over_05_odd,team_over_15_odd,team_score_prob,team_score_2_prob,team_cs_prob,team_qualify_odd,team_win2_odd,opp_over_05_odd,opp_score_prob,opp_cs_prob,stat_GS,stat_AS,stat_CS,stat_GC,stat_MP,stat_YC,stat_RC,stat_ST,stat_SB,stat_CC,stat_PS,stat_T,stat_S,stat_SXI,stat_OG,stat_PC,stat_PW,stat_FK,fbref_MP,fbref_Starts,fbref_Min,fbref_90s,fbref_Gls,fbref_Ast,fbref_G+A,fbref_G-PK,fbref_TklW,fbref_Int,fbref_GA,fbref_Saves,fbref_CS,fbref_PKA,fbref_PKsv,fbref_CrdY,fbref_CrdR,fbref_PK,fbref_PKatt,fbref_SoTA,fbref_PKm,fbref_Sh,fbref_SoT,fbref_Fls,fbref_Fld,fbref_Off,fbref_Crs,fbref_OG,fbref_2CrdY,fbref_Save%,fbref_CS%,fbref_GA90,fbref_SoT%,fbref_Sh/90,fbref_SoT/90,fbref_G/Sh,fbref_G/SoT,fbref_Pos,fbref_Squad,fbref_Comp,fbref_Age,fbref_fbref_multi_club,fbref_matched_player,fbref_match_dist
1037,Kalidou Koulibaly,39,Senegal,DEF,4.9,playing,0,0.0,2,0.6,0.0,0.0,,,84.0,Kalidou Koulibaly,100.0,9.75,0.1026,24.0,0.0417,24.0,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,0.0,6.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Abdoulaye Seck,39,Senegal,DEF,3.8,playing,3,3.0,1,0.0,,,3.0,,84.0,Abdoulaye Seck,100.0,9.75,0.1026,24.0,0.0417,24.0,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,1.0,1.0,0.0,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Antoine Mendy,39,Senegal,DEF,3.7,playing,0,0.0,0,0.2,,,,,84.0,Antoine Mendy,100.0,12.0,0.0833,30.0,0.0333,32.0,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,24,2097,23.3,1,0,1,1,35,19,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,17,7,30,22,1,21,0,0,,,,41.2,0.73,0.3,0.06,0.14,DF,Nice,fr Ligue 1,21.0,False,Antoine Mendy,0
1041,Nicolas Jackson,39,Senegal,FWD,6.7,playing,11,3.7,3,0.3,2.0,7.0,2.0,,84.0,Nicolas Jackson,100.0,3.35,0.2985,7.2,0.1389,7.2,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,1.0,1.0,5.0,206.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23,12,1007,11.2,8,1,9,8,4,4,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0.0,38,21,15,10,8,7,0,0,,,,55.3,3.4,1.88,0.21,0.38,FW,Bayern Munich,de Bundesliga,24.0,False,Nicolas Jackson,0
1042,Iliman Ndiaye,39,Senegal,FWD,6.5,playing,16,8.0,2,0.4,4.0,,12.0,,84.0,Iliman Ndiaye,100.0,3.9,0.2564,8.5,0.1176,8.75,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,1.0,2.0,1.0,1.0,40.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,2778,30.9,6,3,9,4,40,17,0.0,0.0,0.0,0.0,0.0,2,0,2,2,0.0,0.0,43,22,30,37,12,55,0,0,,,,51.2,1.39,0.71,0.09,0.18,MF,Everton,eng Premier League,25.0,False,Iliman Ndiaye,0
1043,Ismaïla Sarr,39,Senegal,FWD,6.2,playing,30,10.0,3,1.1,2.0,15.0,13.0,,84.0,Ismaila Sarr,100.0,3.75,0.2667,8.25,0.1212,8.25,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,3.0,1.0,1.0,4.0,246.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,24,2174,24.2,9,1,10,6,9,7,0.0,0.0,0.0,0.0,0.0,2,0,3,3,0.0,0.0,48,21,12,42,14,24,0,0,,,,43.8,1.99,0.87,0.13,0.29,MF,Crystal Palace,eng Premier League,27.0,False,Ismaila Sarr,0
1046,Assane Diao,39,Senegal,FWD,4.9,playing,1,1.0,1,0.1,,,1.0,,84.0,Assane Diao,100.0,3.5,0.2857,7.6,0.1316,7.6,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,13,1075,11.9,2,1,3,2,5,4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,31,10,15,39,3,27,0,0,,,,32.3,2.6,0.84,0.06,0.2,MF,Como,it Serie A,19.0,False,Assane Diao,0
1047,Cherif Ndiaye,39,Senegal,FWD,4.9,playing,0,0.0,0,0.1,,,,,84.0,Cherif Ndiaye,100.0,3.5,0.2857,7.6,0.1316,7.6,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Bamba Dieng,39,Senegal,FWD,4.9,playing,1,1.0,1,0.1,1.0,,,,84.0,Bamba Dieng,100.0,3.5,0.2857,7.6,0.1316,7.6,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,15,1212,13.5,10,1,11,9,2,2,0.0,0.0,0.0,0.0,0.0,2,0,1,2,0.0,0.0,45,24,15,13,9,2,0,0,,,,53.3,3.34,1.78,0.2,0.38,FW,Lorient,fr Ligue 1,25.0,False,Bamba Dieng,0
1049,Ibrahim Mbaye,39,Senegal,FWD,4.4,playing,10,3.3,3,0.2,8.0,1.0,1.0,,84.0,Ibrahim Mbaye,100.0,4.25,0.2353,9.5,0.1053,9.5,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,1.0,0.0,1.0,3.0,108.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,10,1006,11.2,3,2,5,3,7,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,24,10,10,13,2,16,0,0,,,,41.7,2.15,0.89,0.13,0.3,"FW,MF",Paris Saint-Germain,fr Ligue 1,17.0,False,Ibrahim Mbaye,0
1051,Édouard Mendy,39,Senegal,GK,4.5,playing,2,1.0,2,0.9,1.0,1.0,,,84.0,,,150.0,0.0067,,,,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,0.0,6.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,Yehvann Diouf,39,Senegal,GK,3.9,playing,0,0.0,0,0.1,,,,,84.0,,,150.0,0.0067,,,,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26,2340,26.0,0,0,0,0,0,2,45.0,91.0,5.0,5.0,1.0,1,0,0,0,130.0,1.0,0,0,0,4,0,0,0,0,69.2,19.2,1.73,,0.0,0.0,,,GK,Nice,fr Ligue 1,25.0,False,Yehvann Diouf,0
1053,Mory Diaw,39,Senegal,GK,3.8,playing,10,5.0,2,0.1,,1.0,9.0,,84.0,,,150.0,0.0067,,,,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,2.0,0.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30,30,2655,29.5,0,1,1,0,0,2,41.0,80.0,7.0,6.0,2.0,1,0,0,0,113.0,0.0,0,0,0,6,0,0,0,0,69.0,23.3,1.39,,0.0,0.0,,,GK,Le Havre,fr Ligue 1,32.0,False,Mory Diaw,0
1054,Krépin Diatta,39,Senegal,MID,6.1,playing,9,3.0,3,0.0,3.0,2.0,4.0,,84.0,Krepin Diatta,100.0,9.75,0.1026,24.0,0.0417,24.0,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,1.0,6.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18,10,1013,11.3,0,1,1,0,16,15,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,7,1,8,10,4,39,0,0,,,,14.3,0.62,0.09,0.0,0.0,"MF,DF",Monaco,fr Ligue 1,26.0,False,Krépin Diatta,0
1055,Lamine Camara,39,Senegal,MID,6.2,playing,8,2.7,3,0.0,2.0,2.0,4.0,,84.0,Lamine Camara,100.0,5.8,0.1724,13.5,0.0741,13.5,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,1.0,1.0,4.0,196.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,22,1847,20.5,3,4,7,3,33,38,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,25,4,28,48,0,101,0,0,,,,16.0,1.22,0.19,0.12,0.75,MF,Monaco,fr Ligue 1,21.0,False,Lamine Camara,0
1056,Habib Diarra,39,Senegal,MID,6.2,playing,10,5.0,2,0.0,1.0,,9.0,,84.0,Habib Diarra,100.0,4.65,0.2151,10.5,0.0952,10.5,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,1.0,0.0,1.0,2.0,71.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20,15,1405,15.6,2,2,4,1,7,4,0.0,0.0,0.0,0.0,0.0,6,0,1,1,0.0,0.0,26,8,19,27,3,32,0,0,,,,30.8,1.67,0.51,0.04,0.13,MF,Sunderland,eng Premier League,21.0,False,Habib Diarra,0
1081,Yéremy Pino,41,Spain,MID,5.9,playing,2,1.0,2,0.0,,1.0,1.0,,87.0,,,150.0,0.0067,,,,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,28,2239,24.900000000000002,2,3,5,2,21,11,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,47,12,32,24,10,91,0,0,,,,50.0,1.13,0.57,0.0,0.0,MF,Villarreal / Crystal Palace,es La Liga,22.0,False,Yeremi Pino,1
1082,Álex Baena,41,Spain,MID,6.0,playing,13,6.5,2,0.4,,3.0,10.0,,87.0,Álex Baena,100.0,3.15,0.3175,7.2,0.1389,7.2,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,1.0,0.0,2.0,0.0,127.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27,21,1560,17.3,2,3,5,2,11,16,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,29,7,26,29,9,117,0,0,,,,24.1,1.67,0.4,0.07,0.29,"MF,FW",Atlético Madrid,es La Liga,24.0,False,Alex Baena,0
1084,Martín Zubimendi,41,Spain,MID,6.1,playing,0,0.0,0,0.2,,,,,87.0,Martin Zubimendi,100.0,5.0,0.2,12.0,0.0833,12.0,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,34,2992,33.2,5,1,6,5,39,39,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,27,9,33,15,1,13,0,0,,,,33.3,0.81,0.27,0.19,0.56,MF,Arsenal,eng Premier League,26.0,False,Martín Zubimendi,0
1085,Pedro Porro,41,Spain,DEF,5.5,playing,7,7.0,1,4.1,,7.0,,,87.0,Pedro Porro,100.0,7.4,0.1351,18.5,0.0541,19.0,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,1.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34,32,2796,31.1,1,2,3,1,50,31,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0.0,0.0,32,8,32,26,1,232,0,0,,,,25.0,1.03,0.26,0.03,0.13,DF,Tottenham Hotspur,eng Premier League,25.0,False,Pedro Porro,0
1086,Aymeric Laporte,41,Spain,DEF,5.5,playing,28,9.3,3,13.2,9.0,12.0,7.0,,87.0,Aymeric Laporte,100.0,8.5,0.1176,21.0,0.0476,22.0,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,1.0,3.0,0.0,270.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,24,2058,22.9,0,1,1,0,17,27,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,15,5,9,13,1,2,0,0,,,,33.3,0.66,0.22,0.0,0.0,DF,Athletic Club,es La Liga,31.0,False,Aymeric Laporte,0
1087,Alejandro Grimaldo,41,Spain,DEF,4.9,playing,0,0.0,0,0.7,,,,,87.0,Álex Grimaldo,100.0,6.7,0.1493,17.0,0.0588,17.0,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,Marc Cucurella,41,Spain,DEF,5.1,playing,24,8.0,3,32.6,7.0,10.0,7.0,,87.0,Marc Cucurella,100.0,7.7,0.1299,19.5,0.0513,20.0,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,1.0,3.0,0.0,270.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34,31,2707,30.1,1,4,5,1,40,28,0.0,0.0,0.0,0.0,0.0,8,1,0,0,0.0,0.0,20,6,45,29,5,41,0,0,,,,30.0,0.66,0.2,0.05,0.17,DF,Chelsea,eng Premier League,27.0,False,Marc Cucurella,0
1089,Pau Cubarsí,41,Spain,DEF,5.0,playing,21,7.0,3,6.8,7.0,7.0,7.0,,87.0,Pau Cubarsi,100.0,9.75,0.1026,25.0,0.04,26.0,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,3.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31,2703,30.0,1,0,1,1,28,30,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,10,2,25,9,0,0,0,0,,,,20.0,0.33,0.07,0.1,0.5,DF,Barcelona,es La Liga,18.0,False,Pau Cubarsí,0
1092,Lamine Yamal,41,Spain,MID,10.0,playing,11,3.7,3,40.4,1.0,7.0,3.0,,87.0,Lamine Yamal,100.0,2.1,0.4762,4.35,0.2299,4.35,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,1.0,0.0,3.0,0.0,140.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28,26,2262,25.1,16,11,27,13,20,8,0.0,0.0,0.0,0.0,0.0,1,0,3,4,0.0,0.0,117,37,28,52,14,77,0,0,,,,31.6,4.66,1.47,0.11,0.35,"MF,FW",Barcelona,es La Liga,18.0,False,Lamine Yamal,0
1093,Ferran Torres,41,Spain,FWD,7.8,playing,4,1.3,3,1.9,2.0,1.0,1.0,,87.0,Ferran Torres,100.0,2.18,0.4587,4.55,0.2198,4.55,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,3.0,0.0,140.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,23,1965,21.8,16,2,18,16,6,4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,69,37,13,20,12,3,0,0,,,,53.6,3.16,1.69,0.23,0.43,FW,Barcelona,es La Liga,25.0,False,Ferrán Torres,0
1094,Mikel Oyarzabal,41,Spain,FWD,8.1,playing,19,6.3,3,9.4,2.0,15.0,2.0,,87.0,Mikel Oyarzabal,100.0,1.78,0.5618,3.45,0.2899,3.4,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,2.0,1.0,3.0,0.0,211.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34,30,2710,30.1,15,4,19,8,20,5,0.0,0.0,0.0,0.0,0.0,3,0,7,7,0.0,0.0,79,36,28,42,14,21,0,0,,,,45.6,2.62,1.2,0.1,0.22,FW,Real Sociedad,es La Liga,28.0,False,Mikel Oyarzabal,0
1095,Borja Iglesias,41,Spain,FWD,6.8,playing,0,0.0,0,0.1,,,,,87.0,Borja Iglesias,100.0,1.93,0.5181,3.9,0.2564,3.9,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,21,1900,21.1,14,2,16,10,5,0,0.0,0.0,0.0,0.0,0.0,7,0,4,4,0.0,0.0,46,26,38,30,22,3,0,0,,,,56.5,2.18,1.23,0.22,0.38,FW,Celta Vigo,es La Liga,32.0,False,Borja Iglesias,0
1097,Víctor Muñoz,41,Spain,FWD,4.0,playing,0,0.0,0,0.4,,,,,87.0,,,150.0,0.0067,,,,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,31,2656,29.5,6,2,8,6,13,10,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,81,31,32,54,5,99,0,0,,,,38.3,2.74,1.05,0.07,0.19,"MF,FW",Osasuna,es La Liga,22.0,False,Víctor Muñoz,0
1098,David Raya,41,Spain,GK,5.0,playing,0,0.0,0,7.8,,,,,87.0,,,150.0,0.0067,,,,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,37,3330,37.0,0,0,0,0,1,1,26.0,59.0,19.0,0.0,0.0,1,0,0,0,86.0,0.0,0,0,0,14,0,1,0,0,69.8,51.4,0.7,,0.0,0.0,,,GK,Arsenal,eng Premier League,29.0,False,David Raya,0
1099,Unai Simón,41,Spain,GK,5.0,playing,21,7.0,3,10.5,7.0,7.0,7.0,,87.0,,,150.0,0.0067,,,,Spain,Austria,True,Austria,1.3,5.5,10.25,0.4215,1.7,0.5184,2.62,1.1,1.47,0.8226,0.6803,0.5317,1.13,1.27,1.93,0.4683,0.1774,0.0,0.0,3.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,37,37,3330,37.0,0,0,0,0,0,0,54.0,97.0,6.0,3.0,2.0,1,0,0,0,146.0,1.0,0,0,0,8,0,0,0,0,65.1,16.2,1.46,,0.0,0.0,,,GK,Athletic Club,es La Liga,28.0,False,Unai Simón,0
